Date,Open,High,Low,Close,Adj Close,Volume
2012-05-14,82.269997,82.459999,81.959999,82.120003,68.346947,12675900
2012-05-15,82.000000,82.730003,81.529999,81.790001,68.072311,15757400
2012-05-16,81.959999,83.150002,81.790001,82.169998,68.388565,15034500
2012-05-17,82.150002,82.610001,81.680000,81.910004,68.172188,17698200
2012-05-18,82.370003,82.720001,81.029999,81.470001,67.805969,21747200
2012-05-21,81.419998,82.129997,81.070000,82.040001,68.280365,13730400
2012-05-22,82.139999,82.839996,81.519997,81.949997,68.205460,13790000
2012-05-23,81.790001,82.080002,79.959999,82.040001,68.280365,17582200
2012-05-24,82.290001,82.779999,81.709999,82.610001,68.754776,14113600
2012-05-25,82.860001,82.959999,81.680000,82.080002,68.313683,12756500
2012-05-29,82.639999,82.639999,81.320000,81.930000,68.188835,15931100
2012-05-30,81.080002,81.379997,79.589996,79.790001,66.407738,19593100
2012-05-31,79.879997,80.139999,78.410004,78.629997,65.442307,38954600
2012-06-01,77.870003,78.559998,77.470001,77.919998,64.851372,22870900
2012-06-04,78.089996,78.250000,77.199997,77.830002,64.776466,17711200
2012-06-05,77.589996,78.290001,77.129997,77.599998,64.585045,17715600
2012-06-06,78.370003,80.239998,78.080002,80.180000,66.732338,23880900
2012-06-07,80.980003,81.230003,80.349998,80.690002,67.156784,18409400
2012-06-08,80.080002,80.919998,79.459999,80.839996,67.281631,18150000
2012-06-11,81.620003,81.849998,80.169998,80.269997,66.807228,18031800
2012-06-12,80.739998,81.510002,80.620003,81.260002,67.631195,14162100
2012-06-13,80.940002,81.639999,80.279999,80.629997,67.106865,15098100
2012-06-14,80.860001,82.500000,80.730003,82.129997,68.355278,16942300
2012-06-15,82.570000,83.449997,82.220001,83.220001,69.262459,27342800
2012-06-18,82.510002,83.180000,82.349998,83.110001,69.170898,13885100
2012-06-19,83.730003,84.629997,83.309998,84.480003,70.311142,21053300
2012-06-20,84.400002,85.389999,84.059998,84.970001,70.718971,23274300
2012-06-21,85.040001,85.370003,82.050003,82.110001,68.338631,33751900
2012-06-22,82.680000,83.220001,82.110001,82.110001,68.338631,84747800
2012-06-25,81.220001,81.430000,79.779999,81.239998,67.614555,28761600
2012-06-26,81.510002,82.970001,81.209999,82.400002,68.579979,22853700
2012-06-27,82.809998,83.660004,82.709999,83.199997,69.245819,15301400
2012-06-28,82.660004,83.459999,82.019997,83.099998,69.162582,19140300
2012-06-29,84.779999,85.699997,84.459999,85.570000,71.218323,24906300
2012-07-02,85.440002,85.470001,84.540001,85.339996,71.026901,14447800
2012-07-03,85.690002,86.279999,85.620003,86.279999,71.809242,9787700
2012-07-05,85.330002,86.040001,85.150002,85.570000,71.218323,10797100
2012-07-06,84.260002,85.040001,84.199997,84.800003,70.577484,13259400
2012-07-09,84.519997,84.550003,83.019997,83.650002,69.620354,22361600
2012-07-10,84.080002,84.389999,82.830002,83.110001,69.170898,14106100
2012-07-11,83.480003,84.680000,83.239998,84.379997,70.227913,18337600
2012-07-12,83.410004,84.550003,83.320000,84.120003,70.011536,15566400
2012-07-13,84.449997,85.570000,84.260002,85.470001,71.135086,13642000
2012-07-16,84.830002,85.419998,84.660004,85.050003,70.785545,11269200
2012-07-17,85.180000,85.820000,84.099998,85.730003,71.351494,14059400
2012-07-18,85.339996,86.220001,85.070000,86.209999,71.750984,14203500
2012-07-19,86.019997,86.379997,85.620003,86.209999,71.750984,14902300
2012-07-20,85.870003,86.150002,85.269997,85.949997,71.534599,16838300
2012-07-23,84.800003,85.459999,84.330002,85.209999,70.918709,13597800
2012-07-24,85.209999,85.260002,83.500000,84.580002,70.394363,13948300
2012-07-25,85.139999,85.550003,84.660004,85.239998,70.943695,16566000
2012-07-26,85.559998,86.699997,85.260002,86.519997,72.008995,19149300
2012-07-27,86.589996,87.849998,85.500000,87.449997,72.783028,24079300
2012-07-30,87.279999,87.830002,87.080002,87.559998,72.874550,11183500
2012-07-31,87.370003,87.660004,86.790001,86.849998,72.283653,12212200
2012-08-01,87.019997,87.449997,86.180000,86.910004,72.333603,14312300
2012-08-02,86.099998,86.750000,85.500000,85.879997,71.476318,14530100
2012-08-03,87.070000,87.889999,86.800003,87.550003,72.866249,13982500
2012-08-06,87.550003,87.879997,87.370003,87.449997,72.783028,9626400
2012-08-07,87.879997,88.000000,87.680000,87.919998,73.174179,12399800
2012-08-08,87.750000,88.500000,87.680000,88.279999,73.473808,12864500
2012-08-09,87.839996,88.480003,87.510002,88.199997,73.884285,12213700
2012-08-10,87.669998,88.489998,87.150002,88.440002,74.085335,11149000
2012-08-13,88.099998,88.239998,87.769997,88.139999,73.834023,8716300
2012-08-14,88.169998,88.639999,87.900002,88.199997,73.884285,8675700
2012-08-15,88.190002,88.669998,87.910004,88.000000,73.716751,8510100
2012-08-16,88.190002,88.870003,87.959999,88.669998,74.277992,11311300
2012-08-17,88.889999,88.910004,88.160004,88.400002,74.051804,11177700
2012-08-20,88.070000,88.220001,87.629997,87.949997,73.674850,8813700
2012-08-21,88.139999,88.410004,87.260002,87.459999,73.264389,10767100
2012-08-22,87.199997,87.910004,87.019997,87.730003,73.490570,10160400
2012-08-23,87.790001,87.790001,86.980003,87.309998,73.138733,9666300
2012-08-24,87.160004,88.300003,86.930000,88.050003,73.758636,9762300
2012-08-27,88.070000,88.199997,87.610001,87.739998,73.498947,8252100
2012-08-28,87.570000,88.400002,87.419998,88.099998,73.800499,9646800
2012-08-29,88.070000,88.190002,87.739998,87.900002,73.632980,8377300
2012-08-30,87.379997,87.730003,87.019997,87.199997,73.046600,8915800
2012-08-31,87.610001,87.849998,87.139999,87.300003,73.130363,14178800
2012-09-04,87.330002,87.459999,86.519997,87.120003,72.979584,10602900
2012-09-05,87.519997,87.650002,87.059998,87.330002,73.155487,10113100
2012-09-06,87.889999,89.250000,87.849998,88.989998,74.546051,15713500
2012-09-07,89.269997,90.000000,89.269997,89.919998,75.325104,15623900
2012-09-10,89.820000,90.000000,89.400002,89.480003,74.956535,10750700
2012-09-11,89.750000,89.949997,89.550003,89.620003,75.073807,9349400
2012-09-12,89.629997,89.900002,89.410004,89.550003,75.015167,9982900
2012-09-13,89.709999,91.559998,89.430000,91.230003,76.422493,19870900
2012-09-14,91.500000,92.400002,91.250000,92.300003,77.318825,21388800
2012-09-17,91.919998,92.500000,91.550003,91.910004,76.992111,11893700
2012-09-18,91.430000,92.220001,91.400002,91.650002,76.774315,10950100
2012-09-19,91.480003,91.750000,90.570000,90.570000,75.869606,16302100
2012-09-20,90.139999,91.690002,90.089996,91.519997,76.665405,12238400
2012-09-21,92.029999,92.230003,91.639999,91.919998,77.000488,19599100
2012-09-24,91.309998,92.209999,91.300003,91.879997,76.966972,11023700
2012-09-25,92.110001,92.570000,91.540001,91.739998,76.849724,14035800
2012-09-26,91.720001,92.040001,91.099998,91.230003,76.422493,11616500
2012-09-27,91.830002,92.250000,91.190002,91.800003,76.899979,10632700
2012-09-28,91.480003,91.650002,90.930000,91.449997,76.606781,12507600
2012-10-01,91.790001,92.500000,91.599998,91.800003,76.899979,10343500
2012-10-02,92.120003,92.180000,91.279999,91.720001,76.832970,9507800
2012-10-03,91.650002,91.809998,91.169998,91.699997,76.816185,10328100
2012-10-04,92.080002,92.540001,91.910004,92.220001,77.251816,11507100
2012-10-05,92.589996,93.000000,92.230003,92.550003,77.528244,9890100
2012-10-08,92.150002,92.870003,92.040001,92.680000,77.637123,8765200
2012-10-09,92.830002,93.360001,92.110001,92.129997,77.176414,13799200
2012-10-10,91.800003,92.019997,90.669998,91.029999,76.254951,15332500
2012-10-11,91.570000,91.879997,91.169998,91.169998,76.372238,9789900
2012-10-12,91.510002,91.720001,90.510002,91.029999,76.254951,9943700
2012-10-15,91.349998,91.690002,90.540001,91.510002,76.657028,10651100
2012-10-16,91.889999,92.480003,91.800003,92.379997,77.385826,9069300
2012-10-17,92.620003,93.540001,92.610001,93.389999,78.231903,10759100
2012-10-18,92.970001,93.570000,92.970001,93.480003,78.307297,11815500
2012-10-19,93.570000,93.669998,91.750000,92.150002,77.193176,15928100
2012-10-22,91.669998,92.260002,91.080002,92.190002,77.226669,11445400
2012-10-23,91.129997,91.379997,90.010002,90.180000,75.542915,14085500
2012-10-24,90.459999,90.620003,89.769997,89.879997,75.291595,11332500
2012-10-25,90.629997,90.800003,89.680000,90.430000,75.752350,10387200
2012-10-26,90.559998,91.070000,90.010002,90.620003,75.911499,11583000
2012-10-31,91.029999,91.410004,90.110001,91.169998,76.372238,14848500
2012-11-01,90.250000,91.669998,90.199997,91.599998,76.732437,15771900
2012-11-02,91.760002,91.940002,90.059998,90.269997,75.618294,12742400
2012-11-05,90.040001,90.809998,89.699997,90.629997,75.919884,11222600
2012-11-06,90.860001,92.050003,90.730003,91.610001,76.740807,12026500
2012-11-07,90.239998,90.239998,87.699997,88.180000,74.329994,19423500
2012-11-08,88.269997,88.430000,87.029999,87.070000,73.394371,13743000
2012-11-09,86.610001,87.949997,86.610001,87.209999,73.512367,13407000
2012-11-12,87.269997,87.690002,86.949997,87.320000,73.605080,9004300
2012-11-13,86.750000,87.989998,86.440002,86.470001,72.888596,12260300
2012-11-14,86.750000,87.110001,85.879997,86.070000,72.551422,14524100
2012-11-15,86.089996,86.559998,85.370003,86.139999,72.610420,13783600
2012-11-16,86.139999,86.709999,85.059998,86.449997,72.871735,17405200
2012-11-19,87.400002,88.199997,87.089996,87.669998,73.900108,12911000
2012-11-20,87.510002,87.879997,86.769997,87.500000,73.756828,10288100
2012-11-21,87.809998,88.019997,87.480003,88.010002,74.186722,13905300
2012-11-23,88.250000,89.089996,88.010002,89.089996,75.097076,11931000
2012-11-26,88.320000,88.629997,88.029999,88.620003,74.700890,16423600
2012-11-27,88.400002,88.540001,87.239998,87.349998,73.630386,11841600
2012-11-28,86.529999,88.190002,86.279999,88.099998,74.262566,15959900
2012-11-29,88.370003,88.690002,87.629997,88.120003,74.279434,11579100
2012-11-30,88.070000,88.400002,87.820000,88.139999,74.296295,15522100
2012-12-03,88.550003,88.580002,87.470001,87.610001,73.849541,10937300
2012-12-04,87.379997,87.970001,87.190002,87.190002,73.495499,11980000
2012-12-05,87.269997,88.269997,87.099998,87.730003,73.950706,12717800
2012-12-06,87.760002,88.059998,87.239998,88.000000,74.178291,12077000
2012-12-07,88.169998,88.639999,87.769997,88.599998,74.684036,10603100
2012-12-10,88.580002,88.949997,88.239998,88.410004,74.523903,11549400
2012-12-11,88.610001,89.489998,88.400002,88.989998,75.012772,12634600
2012-12-12,89.089996,90.370003,88.910004,89.449997,75.400543,14729500
2012-12-13,89.160004,89.449997,88.269997,88.580002,74.667168,12290300
2012-12-14,88.000000,88.449997,87.919998,88.080002,74.245720,13363600
2012-12-17,88.360001,88.940002,88.099998,88.870003,74.911644,15672500
2012-12-18,88.750000,89.739998,88.559998,89.559998,75.493256,15396600
2012-12-19,89.540001,89.610001,88.379997,88.440002,74.549171,15092500
2012-12-20,88.379997,88.940002,87.980003,88.889999,74.928505,15789000
2012-12-21,87.660004,88.599998,87.010002,87.230003,73.529236,33057000
2012-12-24,87.129997,87.320000,86.800003,86.919998,73.267906,6385200
2012-12-26,87.209999,87.680000,86.570000,87.070000,73.394371,10737800
2012-12-27,87.050003,87.239998,85.750000,86.860001,73.217339,14258500
2012-12-28,86.099998,86.290001,85.070000,85.099998,71.733772,13358700
2012-12-31,85.040001,86.660004,84.699997,86.550003,72.956024,19810800
2013-01-02,87.790001,88.720001,87.239998,88.709999,74.776772,16143700
2013-01-03,88.459999,88.889999,88.160004,88.550003,74.641907,13268200
2013-01-04,88.500000,89.089996,88.370003,88.959999,74.987495,11427900
2013-01-07,88.309998,88.489998,87.570000,87.930000,74.119278,11799800
2013-01-08,87.820000,88.480003,87.290001,88.480003,74.582886,14226400
2013-01-09,88.400002,88.540001,87.750000,88.139999,74.296295,10892200
2013-01-10,88.750000,89.480003,88.370003,89.099998,75.105515,13099600
2013-01-11,88.970001,89.709999,88.860001,89.610001,75.535408,11645600
2013-01-14,89.459999,89.750000,89.320000,89.580002,75.510109,9606700
2013-01-15,89.180000,89.610001,89.000000,89.529999,75.467964,9195400
2013-01-16,89.160004,89.480003,89.070000,89.470001,75.417412,9645000
2013-01-17,89.760002,90.940002,89.599998,90.199997,76.032730,13400300
2013-01-18,90.089996,90.830002,89.830002,90.800003,76.538490,17196000
2013-01-22,90.269997,90.940002,90.209999,90.919998,76.639656,11897500
2013-01-23,90.500000,90.879997,90.419998,90.699997,76.454201,10906800
2013-01-24,90.879997,91.720001,90.750000,91.349998,77.002106,11100000
2013-01-25,91.570000,91.800003,91.129997,91.730003,77.322441,11090600
2013-01-28,91.669998,91.669998,90.769997,91.110001,76.799812,11617500
2013-01-29,91.209999,91.930000,91.199997,91.760002,77.347710,11700600
2013-01-30,91.169998,91.720001,90.379997,90.669998,76.428925,15645400
2013-01-31,90.690002,91.209999,89.739998,89.970001,75.838882,15991500
2013-02-01,90.440002,90.500000,89.360001,90.040001,75.897888,15699200
2013-02-04,89.410004,89.620003,88.839996,89.150002,75.147659,13347300
2013-02-05,89.879997,90.190002,89.419998,89.739998,75.645004,11679700
2013-02-06,89.370003,89.889999,89.160004,89.790001,75.687126,11768700
2013-02-07,89.209999,89.220001,87.610001,88.250000,74.864273,13463300
2013-02-08,88.500000,88.800003,88.110001,88.610001,75.169655,11412300
2013-02-11,88.349998,88.510002,87.970001,88.279999,74.889717,8764700
2013-02-12,88.250000,88.620003,87.919998,88.459999,75.042397,9752100
2013-02-13,88.459999,88.769997,88.239998,88.669998,75.220573,8940300
2013-02-14,88.339996,88.809998,88.059998,88.519997,75.093307,13238900
2013-02-15,88.570000,88.610001,87.800003,88.360001,74.957565,15696900
2013-02-19,88.540001,89.410004,88.379997,89.320000,75.771973,12158900
2013-02-20,89.139999,89.820000,88.900002,88.970001,75.475060,13936400
2013-02-21,88.790001,89.019997,88.360001,88.589996,75.152687,10939800
2013-02-22,89.019997,89.279999,88.400002,89.199997,75.670158,10260200
2013-02-25,89.879997,90.190002,87.699997,87.699997,74.397690,15302900
2013-02-26,88.500000,88.980003,87.760002,88.510002,75.084831,15073200
2013-02-27,88.500000,89.650002,88.309998,89.529999,75.950119,11195200
2013-02-28,89.669998,89.809998,89.029999,89.550003,75.967079,14552000
2013-03-01,89.070000,89.680000,88.919998,89.430000,75.865280,11301600
2013-03-04,89.129997,89.250000,88.459999,88.949997,75.458084,10994000
2013-03-05,89.480003,90.150002,89.290001,89.610001,76.017982,13072600
2013-03-06,89.599998,89.949997,89.050003,89.559998,75.975563,13234400
2013-03-07,89.629997,89.760002,88.680000,88.709999,75.254501,12905300
2013-03-08,89.010002,89.230003,88.349998,88.970001,75.475060,11896300
2013-03-11,89.010002,89.550003,88.540001,89.160004,75.636246,12454800
2013-03-12,89.449997,89.910004,89.010002,89.160004,75.636246,11470000
2013-03-13,89.019997,89.500000,88.830002,89.260002,75.721069,10539900
2013-03-14,89.410004,89.910004,89.410004,89.830002,76.204613,13775500
2013-03-15,89.199997,89.610001,88.790001,89.370003,75.814392,29240100
2013-03-18,88.739998,89.389999,88.550003,88.769997,75.305374,11553700
2013-03-19,88.889999,89.089996,88.019997,88.580002,75.144188,11987900
2013-03-20,88.949997,89.209999,88.300003,88.629997,75.186607,11319000
2013-03-21,88.120003,88.639999,87.900002,88.169998,74.796410,13447500
2013-03-22,88.400002,89.290001,88.320000,89.290001,75.746513,10786600
2013-03-25,89.500000,89.900002,88.660004,89.019997,75.517448,12900800
2013-03-26,89.410004,90.300003,89.360001,90.129997,76.459106,12329600
2013-03-27,89.559998,90.739998,89.470001,90.580002,76.840851,12350800
2013-03-28,90.639999,90.980003,89.989998,90.110001,76.442162,17485200
2013-04-01,90.129997,90.989998,89.980003,90.769997,77.002029,9414200
2013-04-02,90.589996,90.919998,90.279999,90.580002,76.840851,9991800
2013-04-03,90.650002,90.830002,89.860001,89.930000,76.289452,12197100
2013-04-04,90.099998,90.330002,89.220001,89.769997,76.153709,11582000
2013-04-05,88.610001,89.209999,88.400002,89.010002,75.508972,12771600
2013-04-08,89.110001,89.110001,88.150002,88.599998,75.161163,11013900
2013-04-09,88.690002,89.339996,88.589996,88.769997,75.305374,10753400
2013-04-10,88.449997,89.160004,88.199997,88.680000,75.229050,14823700
2013-04-11,88.949997,89.269997,88.230003,89.220001,75.687134,14979900
2013-04-12,88.879997,89.190002,88.410004,88.989998,75.492004,11505100
2013-04-15,88.290001,88.669998,86.269997,86.489998,73.371223,19626200
2013-04-16,87.190002,87.230003,86.089996,86.610001,73.473030,14578800
2013-04-17,86.209999,86.379997,85.019997,86.080002,73.023407,17341200
2013-04-18,86.279999,87.080002,85.779999,86.620003,73.481499,14730400
2013-04-19,87.269997,87.489998,86.430000,87.449997,74.185600,18393300
2013-04-22,87.610001,88.320000,87.290001,88.089996,74.728531,11262000
2013-04-23,88.389999,89.489998,87.940002,89.300003,75.754997,15567700
2013-04-24,89.449997,89.889999,89.349998,89.430000,75.865280,13028800
2013-04-25,88.889999,88.900002,87.650002,88.070000,74.711555,16328700
2013-04-26,87.809998,88.279999,87.599998,88.000000,74.652184,10791800
2013-04-29,88.260002,88.830002,88.010002,88.209999,74.830322,11093000
2013-04-30,88.260002,88.989998,87.760002,88.989998,75.492004,14572600
2013-05-01,88.519997,88.839996,87.480003,87.510002,74.236519,11616500
2013-05-02,87.980003,88.839996,87.739998,88.629997,75.186607,11330100
2013-05-03,89.000000,90.190002,88.919998,90.019997,76.365776,13036600
2013-05-06,90.250000,90.879997,89.930000,90.580002,76.840851,10613400
2013-05-07,90.620003,91.150002,90.139999,91.150002,77.324409,11088900
2013-05-08,91.050003,91.849998,91.029999,91.699997,77.790970,13638300
2013-05-09,91.139999,91.559998,90.690002,91.029999,77.756805,13771900
2013-05-10,90.870003,90.949997,89.790001,90.139999,76.996567,10975400
2013-05-13,89.800003,90.139999,89.430000,90.099998,76.962402,9810100
2013-05-14,90.150002,91.190002,90.019997,91.110001,77.825134,9890300
2013-05-15,90.639999,91.320000,90.410004,91.239998,77.936180,10399400
2013-05-16,90.800003,91.290001,90.500000,90.699997,77.474907,10469600
2013-05-17,91.070000,91.879997,90.529999,91.760002,78.380356,12721300
2013-05-20,91.610001,92.690002,91.459999,92.519997,79.029533,12417700
2013-05-21,92.669998,93.430000,92.379997,92.800003,79.268700,12519900
2013-05-22,92.830002,93.500000,91.809998,92.190002,78.747650,19253300
2013-05-23,91.559998,92.360001,91.360001,91.790001,78.405975,15357300
2013-05-24,91.379997,91.769997,91.000000,91.529999,78.183891,12771900
2013-05-28,92.940002,93.180000,91.760002,92.379997,78.909966,15197800
2013-05-29,91.760002,92.419998,91.589996,92.080002,78.653687,11563200
2013-05-30,91.970001,92.680000,91.599998,92.089996,78.662239,9734700
2013-05-31,91.949997,92.370003,90.459999,90.470001,77.278458,17917400
2013-06-03,90.529999,91.510002,90.480003,91.459999,78.124107,14177500
2013-06-04,91.180000,91.489998,90.220001,90.790001,77.551796,12481300
2013-06-05,90.680000,91.120003,89.610001,89.650002,76.578026,12888000
2013-06-06,89.449997,90.230003,89.000000,90.230003,77.073456,15393300
2013-06-07,90.889999,91.500000,90.489998,91.449997,78.115555,12504700
2013-06-10,91.930000,91.940002,90.870003,91.120003,77.833679,10372300
2013-06-11,90.379997,91.040001,90.230003,90.459999,77.269913,10739400
2013-06-12,91.129997,91.320000,89.589996,89.739998,76.654892,10864500
2013-06-13,89.629997,91.709999,89.610001,91.330002,78.013062,13501300
2013-06-14,91.160004,91.300003,90.290001,90.580002,77.372421,12158400
2013-06-17,90.970001,91.769997,90.769997,91.510002,78.166817,12026400
2013-06-18,91.360001,92.059998,91.260002,91.930000,78.525581,10678200
2013-06-19,91.790001,92.269997,91.000000,91.000000,77.731171,14189500
2013-06-20,90.239998,90.519997,88.790001,89.050003,76.065514,21077700
2013-06-21,89.760002,90.139999,88.849998,89.480003,76.432808,25493800
2013-06-24,88.949997,89.500000,88.019997,88.480003,75.578613,17653000
2013-06-25,89.580002,89.620003,88.480003,89.110001,76.116753,15790100
2013-06-26,89.419998,89.970001,88.730003,89.800003,76.706146,14446000
2013-06-27,90.239998,90.669998,90.029999,90.040001,76.911163,12348000
2013-06-28,89.849998,90.750000,89.559998,90.349998,77.175957,22984200
2013-07-01,90.389999,91.129997,89.959999,90.300003,77.133232,13182200
2013-07-02,90.370003,91.099998,90.120003,90.639999,77.423676,12320700
2013-07-03,90.629997,90.870003,90.139999,90.690002,77.466377,5674000
2013-07-05,91.099998,91.610001,90.570000,91.570000,78.218063,8917900
2013-07-08,91.959999,92.529999,91.900002,92.250000,78.798912,12086700
2013-07-09,92.639999,93.440002,92.250000,93.339996,79.729973,12940000
2013-07-10,93.279999,93.389999,92.379997,92.820000,79.285797,12430000
2013-07-11,93.800003,93.809998,93.040001,93.269997,79.670174,16184700
2013-07-12,93.250000,93.449997,92.720001,93.400002,79.781227,11370300
2013-07-15,93.190002,93.500000,93.089996,93.250000,79.653107,8256200
2013-07-16,93.190002,93.470001,92.769997,93.300003,79.695793,11413500
2013-07-17,93.559998,93.739998,93.139999,93.459999,79.832466,9393300
2013-07-18,93.800003,94.839996,93.709999,94.379997,80.618324,10555400
2013-07-19,94.690002,95.250000,94.410004,95.169998,81.293137,14431700
2013-07-22,94.870003,95.199997,94.779999,94.830002,81.002716,9530400
2013-07-23,94.860001,95.489998,94.839996,95.199997,81.318764,7377400
2013-07-24,95.309998,95.309998,94.419998,94.989998,81.139381,8222800
2013-07-25,94.690002,95.309998,94.419998,94.970001,81.122314,10059800
2013-07-26,94.769997,94.860001,93.839996,94.790001,80.968544,9721000
2013-07-29,94.510002,94.519997,93.610001,94.029999,80.319359,8844700
2013-07-30,94.220001,94.330002,93.459999,93.809998,80.131447,10470700
2013-07-31,93.930000,94.599998,93.379997,93.750000,80.080193,14400800
2013-08-01,92.690002,93.099998,91.250000,92.730003,79.208916,23117700
2013-08-02,92.459999,92.529999,91.339996,91.949997,78.542648,14408600
2013-08-05,91.419998,91.760002,91.010002,91.589996,78.235123,12625900
2013-08-06,91.330002,91.910004,91.279999,91.470001,78.132629,11689200
2013-08-07,91.180000,91.550003,91.129997,91.339996,78.021591,8163800
2013-08-08,91.930000,91.970001,91.279999,91.779999,78.397430,11529500
2013-08-09,91.199997,91.360001,90.430000,90.720001,78.027596,9467800
2013-08-12,90.430000,90.430000,89.690002,89.889999,77.313721,10133700
2013-08-13,89.849998,89.919998,89.139999,89.400002,76.892265,10892700
2013-08-14,89.339996,89.480003,88.900002,88.949997,76.505241,9797300
2013-08-15,88.660004,88.870003,88.059998,88.160004,75.825790,11273400
2013-08-16,88.010002,88.489998,87.650002,87.910004,75.610748,11872500
2013-08-19,87.820000,87.870003,86.779999,86.919998,74.759224,11745600
2013-08-20,87.129997,87.870003,86.830002,86.830002,74.681831,16498800
2013-08-21,86.949997,87.349998,86.389999,86.419998,74.329216,12766900
2013-08-22,86.580002,87.419998,86.449997,86.980003,74.810860,10199900
2013-08-23,87.150002,87.690002,86.760002,87.519997,75.275307,9206400
2013-08-26,87.500000,87.699997,86.820000,87.089996,74.905457,10654700
2013-08-27,86.620003,87.489998,86.580002,86.820000,74.673241,13960200
2013-08-28,87.279999,88.989998,87.279999,88.839996,76.410637,17738800
2013-08-29,88.629997,88.629997,87.230003,87.269997,75.060272,11407800
2013-08-30,87.389999,87.550003,86.790001,87.160004,74.965668,12480400
2013-09-03,87.699997,88.000000,86.830002,87.150002,74.957062,10546700
2013-09-04,87.010002,87.980003,86.900002,87.760002,75.481750,9822300
2013-09-05,88.059998,88.300003,87.330002,87.349998,75.129074,11740100
2013-09-06,87.489998,87.730003,86.800003,87.250000,75.043060,12950600
2013-09-09,87.339996,88.190002,87.309998,88.040001,75.722565,9297000
2013-09-10,88.400002,88.400002,87.279999,87.820000,75.533340,11823100
2013-09-11,87.879997,88.849998,87.879997,88.839996,76.410637,11201200
2013-09-12,88.589996,88.800003,87.860001,87.980003,75.670952,10917200
2013-09-13,88.150002,88.879997,88.150002,88.400002,76.032188,8254200
2013-09-16,88.879997,89.180000,88.489998,88.669998,76.264420,9421300
2013-09-17,88.709999,89.349998,88.650002,88.940002,76.496643,8941200
2013-09-18,88.910004,89.870003,88.370003,89.580002,77.047104,15134700
2013-09-19,89.639999,89.739998,88.980003,89.279999,76.789070,11757500
2013-09-20,89.529999,89.750000,88.589996,88.660004,76.255806,20651100
2013-09-23,88.290001,88.910004,87.639999,87.750000,75.473145,12227700
2013-09-24,87.589996,88.070000,87.279999,87.360001,75.137695,12129200
2013-09-25,87.589996,87.599998,86.930000,87.139999,74.948456,13577400
2013-09-26,87.400002,87.449997,86.809998,87.070000,74.888275,9787100
2013-09-27,86.849998,87.010002,86.610001,86.900002,74.742035,10867100
2013-09-30,86.059998,86.699997,85.610001,86.040001,74.002373,17486100
2013-10-01,85.989998,86.339996,85.779999,86.000000,73.967949,11885100
2013-10-02,85.750000,86.110001,85.279999,86.080002,74.036781,11841400
2013-10-03,86.040001,86.050003,85.339996,85.500000,73.537910,13923400
2013-10-04,86.309998,86.419998,85.680000,86.320000,74.243195,11325500
2013-10-07,85.570000,86.290001,85.269997,85.900002,73.881950,10985800
2013-10-08,85.860001,85.949997,85.470001,85.510002,73.546516,15335700
2013-10-09,85.349998,85.589996,84.830002,85.160004,73.245476,13575100
2013-10-10,85.519997,86.040001,84.790001,86.040001,74.002373,17532400
2013-10-11,85.900002,86.949997,85.500000,86.949997,74.785042,12661800
2013-10-14,86.510002,87.739998,86.510002,87.599998,75.344116,9742100
2013-10-15,87.470001,87.580002,86.639999,86.790001,74.647438,12018000
2013-10-16,87.480003,87.860001,86.720001,87.309998,75.094673,11668100
2013-10-17,87.129997,87.500000,87.010002,87.480003,75.240906,10438200
2013-10-18,87.690002,87.739998,87.300003,87.550003,75.301109,12425100
2013-10-21,87.500000,87.650002,86.839996,87.230003,75.025879,10730900
2013-10-22,87.290001,88.150002,87.129997,87.980003,75.670952,12710600
2013-10-23,87.519997,87.650002,86.949997,87.610001,75.352707,11449100
2013-10-24,87.980003,88.730003,87.970001,88.419998,76.049393,12288900
2013-10-25,88.230003,88.650002,87.820000,87.970001,75.662354,11382000
2013-10-28,87.830002,88.459999,87.610001,88.230003,75.885971,9921900
2013-10-29,88.449997,89.029999,88.440002,88.930000,76.488052,10340000
2013-10-30,88.970001,89.480003,88.690002,88.809998,76.384834,14305900
2013-10-31,89.449997,90.959999,89.199997,89.620003,77.081505,19185200
2013-11-01,89.739998,90.040001,88.269997,89.820000,77.253532,19023500
2013-11-04,90.000000,92.269997,90.000000,92.099998,79.214539,20591600
2013-11-05,91.339996,93.250000,91.239998,91.989998,79.119911,21122500
2013-11-06,92.419998,93.279999,92.120003,93.220001,80.177841,13464600
2013-11-07,92.639999,92.980003,91.760002,91.959999,79.632301,16572100
2013-11-08,91.800003,92.820000,91.480003,92.730003,80.299072,12330100
2013-11-11,92.849998,93.230003,92.500000,92.959999,80.498238,7924700
2013-11-12,92.669998,93.320000,92.500000,92.669998,80.247108,10727300
2013-11-13,92.220001,92.739998,92.070000,92.589996,80.177834,9280000
2013-11-14,92.680000,93.419998,92.680000,93.220001,80.723373,7909200
2013-11-15,94.150002,95.290001,94.029999,95.269997,82.498573,18374500
2013-11-18,95.980003,96.000000,95.059998,95.449997,82.654434,14243700
2013-11-19,95.400002,95.790001,95.160004,95.419998,82.628464,12697300
2013-11-20,95.750000,95.949997,94.370003,94.680000,81.987656,10455400
2013-11-21,94.849998,95.389999,94.629997,94.690002,81.996315,9128400
2013-11-22,94.959999,95.070000,94.290001,95.010002,82.273422,8534700
2013-11-25,95.209999,95.750000,94.830002,95.089996,82.342712,10515100
2013-11-26,94.750000,94.809998,94.150002,94.269997,81.632614,11857900
